TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,AccountDestinoID,Currency,TransactionStatus,Motivo
TX000632,AC00223,810.36,2023-01-17 16:59:03,Debit,Columbus,D000393,139.23.212.102,M081,ATM,AC00136,USD,completed,OK
TX000633,AC00487,9.83,2023-07-24 17:04:17,Debit,,D000054,210.98.198.143,M004,ATM,AC00233,USD,Success,OK
TX000634,AC00215,135.57,2023-06-14 17:17:34,Credit,Boston,D000225,147.119.62.178,M073,Branch,AC00385,USD,Success,OK
TX000635,AC00275,340.05,2023-10-27 17:26:53,Debit,Detroit,D000196,163.58.140.206,M038,ATM,AC00301,USD,completed,OK
TX000636,AC00482,283.45,2023-10-17 17:24:47,Debit,Colorado Springs,D000399,128.16.32.183,M039,Branch,AC00327,USD,Completed,OK
TX000637,AC00357,100.99,2023/05/29,Debit,New York,D000466,109.105.179.186,M078,ATM,AC00056,USD,Completed,OK
TX000638,AC00026,90.88,20-Feb-2023 04:48 PM,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,AC00243,USD,COMPLETED,OK
TX000639,AC00416,655.15,02-Jan-2023 04:22 PM,Debit,Seattle,D000626,11.167.243.171,M083,ATM,AC00953,USD,completed,OK
TX000640,AC00058,320.55,2023-05-01 17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,AC00169,,Success,OK
TX000641,AC00170,41.51,2023-10-04 16:47:33,Debit,,D000688,16.51.235.240,M084,Online,AC00114,USD,COMPLETED,OK
TX000642,AC00262,71.53,10-30-2023,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,AC00327,USD,Completed,OK
TX000643,AC00032,467.13,28-Sep-2023 05:18 PM,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,AC00467,USD,COMPLETED,OK
TX000644,AC00131,235.4,2023-09-26 17:02:25,Debit,Detroit,D000141,73.108.76.238,M038,Branch,AC00334,USD,completed,OK
TX000645,AC00176,159.32,16/01/2023 18:57,Debit,Seattle,D000446,37.227.215.145,M033,Branch,AC00072,USD,Success,OK
TX000646,AC00139,50.83,2023-12-18 16:06:14,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,AC00520,USD,Declined,Cuenta destino no existe
TX000647,AC00056,56.89,2023-02-03 18:03:56,Credit,Houston,D000120,31.127.129.152,M062,Branch,AC00254,USD,Failed,Fondos insuficientes
TX000648,AC00276,20.22,2023/03/10,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,AC00121,USD,COMPLETED,OK
TX000649,AC00447,50.4,27-Mar-2023 05:02 PM,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,AC00070,USD,declined,Fondos insuficientes
TX000650,AC00143,73.88,08-May-2023 05:42 PM,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,AC00191,USD,FAILED,Fondos insuficientes
TX000651,AC00139,119.61,2023/03/14,Debit,San Diego,D000102,99.205.173.118,M017,ATM,AC00382,USD,declined,Fondos insuficientes
TX000652,AC00208,1241.05,2023-11-21 16:26:41,Debit,Miami,D000105,156.96.135.18,M089,Branch,AC00278,USD,COMPLETED,OK
TX000653,AC00426,116.58,2023-08-31 16:38:18,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,AC00381,USD,Completed,OK
TX000654,AC00423,1919.11,2023-06-27 17:48:25,Debit,Portland,D000191,207.157.126.125,M033,ATM,AC00455,USD,completed,OK
TX000655,AC00381,391.96,2023-06-19 16:21:58,Debit,Nashville,D000452,121.67.144.20,M032,ATM,AC00051,USD,COMPLETED,OK
TX000656,AC00458,156.26,02/01/2023 17:49,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,AC00316,,Success,OK
TX000657,AC00014,427.0,2023/07/31,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,AC00489,,Completed,OK
TX000658,AC00071,443.68,04-25-2023,Debit,Tucson,D000400,16.94.155.46,M012,ATM,AC00355,USD,Success,OK
TX000659,AC00054,101.76,20/02/2023 17:27,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,AC00229,USD,Completed,OK
TX000660,AC00182,67.57,08-17-2023,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,AC00121,USD,COMPLETED,OK
TX000661,AC00257,326.29,2023-12-06 17:10:35,Debit,Denver,D000184,6.44.165.160,M025,Online,AC00051,USD,COMPLETED,OK
TX000662,AC00006,158.56,28/02/2023 17:28,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,AC00190,USD,Success,OK
TX000663,AC00424,56.02,2023-06-19 17:50:29,Debit,Memphis,D000455,81.248.235.147,M003,Online,AC00331,USD,completed,OK
TX000664,AC00131,288.28,01-17-2023,Debit,Portland,D000127,191.25.177.160,M087,Online,AC00205,USD,Success,OK
TX000665,AC00133,245.67,2023-01-02 18:35:07,Credit,Portland,D000097,3.77.114.6,M088,Branch,AC00497,USD,Completed,OK
TX000666,AC00393,152.18,07-Aug-2023 04:57 PM,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,AC00436,USD,Success,OK
TX000667,AC00361,114.35,27/11/2023 16:16,Credit,El Paso,D000264,193.221.15.59,M025,Branch,AC00047,USD,declined,Fondos insuficientes
TX000668,AC00092,373.27,2023-07-18 18:03:03,Credit,Miami,D000090,35.67.21.23,M053,Online,AC00330,USD,COMPLETED,OK
TX000669,AC00049,504.63,2023-11-13 17:07:10,Debit,Portland,D000129,77.21.150.75,M068,Online,,,Success,OK
TX000670,AC00023,126.22,2023-05-04 16:25:15,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,AC00903,USD,Failed,Cuenta destino no existe
TX000671,AC00323,820.15,18/12/2023 16:33,Debit,Kansas City,D000281,13.188.62.74,M093,Branch,AC00065,USD,completed,OK
TX000672,AC00372,986.81,31/03/2023 16:52,Credit,Houston,D000093,145.76.10.8,M039,Online,AC00106,USD,Success,OK
TX000673,AC00497,8.37,2023-01-12 16:21:27,Debit,Colorado Springs,D000425,143.212.47.226,M011,ATM,AC00892,USD,Declined,Cuenta destino no existe
TX000674,AC00130,197.49,2023-07-03 16:36:45,Credit,Fresno,D000649,167.67.137.223,M007,Online,AC00302,USD,COMPLETED,OK
TX000675,AC00034,637.97,2023-10-23 17:17:18,Debit,New York,D000646,104.165.213.58,M066,Branch,AC00447,USD,COMPLETED,OK
TX000676,AC00286,13.52,15/05/2023 16:51,Debit,Seattle,D000584,167.67.137.223,M001,ATM,AC00398,USD,Success,OK
TX000677,AC00232,432.1,2023-03-20 16:28:17,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,AC00463,USD,COMPLETED,OK
TX000678,AC00182,375.17,2023-06-08 17:20:53,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,AC00142,USD,Completed,OK
TX000679,AC00136,642.68,17/02/2023 16:57,Debit,Fresno,D000269,56.116.189.0,M034,Branch,AC00075,USD,Completed,OK
TX000680,AC00101,78.44,2023-11-21 17:25:30,Credit,San Jose,D000476,35.246.53.10,M033,Online,AC00278,USD,COMPLETED,OK
TX000681,AC00328,139.72,2023-01-16 17:53:00,Debit,Memphis,D000516,219.98.242.240,M033,Branch,AC00090,USD,completed,OK
TX000682,AC00356,499.99,2023-08-02 16:01:17,Debit,San Jose,D000100,9.230.41.239,M046,Branch,AC00445,USD,Completed,OK
TX000683,AC00312,10.07,2023/01/17,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,,USD,FAILED,Cuenta destino no existe
TX000684,AC00242,120.62,27/02/2023 16:37,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,AC00405,USD,Success,OK
TX000685,AC00123,578.49,16-Oct-2023 05:46 PM,Debit,Nashville,D000463,194.88.79.54,M032,Branch,AC00167,USD,Completed,OK
TX000686,AC00071,119.3,2023-08-28 16:08:54,Debit,Mesa,D000597,90.111.245.138,M058,Branch,AC00636,USD,Completed,OK
TX000687,AC00370,280.92,2024-01-01 18:21:50,Debit,Phoenix,D000320,120.170.93.69,M048,Online,AC00880,USD,Declined,Cuenta destino no existe
TX000688,AC00330,42.42,2023-06-01 17:19:57,Debit,Sacramento,D000068,61.95.76.233,M042,Online,AC00059,USD,COMPLETED,OK
TX000689,AC00218,77.03,2023/06/19,Debit,Fresno,D000681,121.67.144.20,M030,,AC00245,USD,Completed,OK
TX000690,AC00437,22.59,03-27-2023,Debit,Seattle,D000048,113.115.81.178,M060,ATM,AC00186,USD,Completed,OK
TX000691,AC00287,568.76,,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,AC00056,USD,Success,OK
TX000692,AC00418,25.94,2023-10-16 18:53:31,Credit,San Jose,D000232,42.219.228.159,M003,Online,AC00114,USD,Success,OK
TX000693,AC00465,105.94,2023-08-07 16:02:55,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,AC00023,USD,Success,OK
TX000694,AC00011,733.29,15/03/2023 18:42,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,AC00467,USD,Declined,Fondos insuficientes
TX000695,AC00432,350.15,2023-11-27 16:18:25,Credit,Fresno,D000234,11.167.243.171,M052,ATM,AC00267,USD,FAILED,Fondos insuficientes
TX000696,AC00240,1151.18,2023-08-25 17:26:27,Debit,,D000208,72.192.101.196,M055,ATM,AC00331,USD,Success,OK
TX000697,AC00497,183.67,26/06/2023 16:11,Debit,San Diego,D000187,77.7.223.184,M085,Online,AC00032,USD,Completed,OK
TX000698,AC00026,278.27,2023/04/10,Debit,Tucson,D000141,87.234.36.48,M027,Branch,AC00435,USD,FAILED,Fondos insuficientes
TX000699,AC00277,470.3,2023-09-12 18:46:45,Debit,Austin,D000695,41.110.46.150,M091,ATM,AC00353,USD,Success,OK
TX000700,AC00116,261.69,2023-11-27 17:29:25,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,AC00366,USD,completed,OK
TX000701,AC00367,365.04,2023-03-06 16:29:57,Debit,Virginia Beach,D000232,86.220.59.252,M003,Branch,AC00038,USD,COMPLETED,OK
TX000702,AC00030,211.1,2023-09-14 16:58:48,Debit,Miami,D000653,19.228.76.177,M070,Branch,AC00166,,Completed,OK
TX000703,AC00111,21.49,04/05/2023 16:51,Debit,Denver,D000108,60.43.160.195,M050,ATM,AC00034,USD,Completed,OK
TX000704,AC00220,63.58,2023-09-11 17:43:14,Debit,Columbus,D000081,163.129.70.210,M093,ATM,AC00321,USD,Success,OK
TX000705,AC00295,321.86,07-24-2023,Debit,San Antonio,D000554,141.241.241.128,M005,ATM,AC00281,USD,Completed,OK
TX000706,AC00137,12.11,12-12-2023,Debit,Jacksonville,D000577,57.141.198.111,M038,Branch,AC00197,,COMPLETED,OK
TX000707,AC00004,642.54,2023-05-10 18:49:20,Debit,Milwaukee,D000663,166.79.195.157,,Branch,AC00273,USD,COMPLETED,OK
TX000708,AC00442,210.45,2023-12-11 16:47:05,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,AC00259,USD,Completed,OK
TX000709,AC00201,313.65,2023/01/30,Credit,Chicago,D000288,57.232.212.116,M017,Branch,AC00051,USD,COMPLETED,OK
TX000710,AC00462,99.76,2023-08-07 16:21:37,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,AC00059,USD,Completed,OK
TX000711,AC00390,115.32,25-Jul-2023 05:24 PM,Debit,Denver,D000663,211.45.75.44,M075,Branch,AC00334,USD,Completed,OK
TX000712,AC00297,33.61,2023-08-21 17:25:00,Debit,Milwaukee,D000116,142.184.68.230,M014,Online,AC00283,USD,completed,OK
TX000713,AC00173,498.59,2023-01-30 16:20:26,Credit,Oklahoma City,D000604,93.169.212.219,M032,Online,AC00111,USD,Completed,OK
TX000714,AC00382,98.81,09-04-2023,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,AC00456,USD,declined,Fondos insuficientes
TX000715,AC00175,1.87,2023-10-20 18:34:41,Debit,Washington,D000165,30.229.179.194,M014,ATM,AC00174,USD,COMPLETED,OK
TX000716,AC00035,78.92,2023/06/15,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,AC00206,USD,COMPLETED,OK
TX000717,AC00219,194.29,2023-01-23 16:05:42,Credit,Seattle,D000307,160.65.101.37,M059,Branch,AC00049,USD,Completed,OK
TX000718,AC00416,28.73,2023-10-31 16:11:57,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,AC00161,USD,Completed,OK
TX000719,AC00467,105.53,2023-06-16 16:36:20,Debit,Colorado Springs,D000003,53.131.194.183,M026,Online,AC00192,USD,COMPLETED,OK
TX000720,AC00465,737.34,2023-03-20 17:45:22,Debit,Miami,D000041,93.146.251.20,M006,Online,AC00352,USD,Completed,OK
TX000721,AC00102,237.86,06/02/2023 17:48,Debit,Philadelphia,D000274,135.73.131.111,M044,ATM,AC00035,USD,Completed,OK
TX000722,AC00119,409.61,2023/07/26,Debit,Kansas City,D000618,197.23.128.119,M024,Branch,AC00044,USD,COMPLETED,OK
TX000723,AC00418,75.53,2023-08-21 17:36:05,Credit,Fresno,D000597,54.252.249.33,M009,Online,AC00050,USD,Completed,OK
TX000724,AC00237,72.75,,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,AC00191,USD,Completed,OK
TX000725,AC00279,39.11,2023-09-01 18:05:37,Debit,Columbus,D000241,196.121.240.10,M052,Online,AC00286,USD,completed,OK
TX000726,AC00067,1309.79,2023/03/06,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,AC00990,USD,FAILED,Cuenta destino no existe
TX000727,AC00043,729.38,2023-11-14 17:23:43,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,AC00170,USD,Success,OK
TX000728,AC00012,137.49,2023-07-26 16:54:08,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,AC00212,USD,Completed,OK
TX000729,AC00244,504.71,2023-04-10 18:27:51,Debit,Detroit,D000009,24.148.92.177,M060,Online,AC00342,USD,Completed,OK
TX000730,AC00395,371.47,2023-05-30 16:15:10,Credit,Milwaukee,D000661,32.71.250.58,M097,Branch,AC00217,USD,COMPLETED,OK
TX000731,AC00253,430.35,20-Feb-2023 05:23 PM,Debit,Charlotte,D000096,217.233.219.196,M007,Online,AC00371,USD,Declined,Fondos insuficientes
TX000732,AC00394,230.32,15-May-2023 06:15 PM,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,AC00648,USD,FAILED,Cuenta destino no existe
TX000733,AC00457,121.71,09-05-2023,Debit,Chicago,D000674,77.208.193.198,M015,ATM,AC00181,USD,Completed,OK
TX000734,AC00046,98.87,2023/01/03,Debit,Detroit,D000058,219.31.152.129,M060,Online,AC00261,USD,completed,OK
TX000735,AC00011,,2023/05/19,Debit,Fresno,D000088,4.101.189.38,M046,ATM,AC00338,USD,completed,OK
TX000736,AC00045,244.64,2023-02-21 18:41:39,Debit,Tucson,D000172,66.255.7.16,M072,Branch,AC00435,USD,FAILED,Fondos insuficientes
TX000737,AC00181,321.93,2023-12-04 18:27:11,Debit,Nashville,D000083,45.241.13.208,M092,ATM,AC00434,USD,Success,OK
TX000738,AC00149,1092.73,2023/01/23,Debit,Columbus,D000688,56.89.80.133,M064,Branch,AC00059,USD,Completed,OK
TX000739,AC00288,283.23,02-06-2023,Debit,El Paso,D000695,146.69.70.214,M061,Online,AC00295,USD,COMPLETED,OK
TX000740,AC00014,346.65,2024-01-01 16:17:13,Debit,Washington,D000077,43.98.242.106,M062,Online,AC00221,USD,Completed,OK
TX000741,AC00153,381.62,27/01/2023 16:40,Debit,Las Vegas,D000670,187.223.139.194,M097,Online,AC00500,USD,Success,OK
TX000742,AC00164,388.65,2023-02-21 16:02:33,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,AC00320,USD,COMPLETED,OK
TX000743,AC00159,29.22,2023-07-06 18:16:05,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,AC00331,USD,completed,OK
TX000744,AC00360,46.75,2023-07-31 17:37:31,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,AC00312,USD,Success,OK
TX000745,AC00326,348.64,2023-06-09 17:12:09,Debit,San Jose,D000221,134.222.122.238,M098,Online,AC00426,USD,Failed,Fondos insuficientes
TX000746,AC00110,319.17,2023-01-11 16:58:02,Debit,Tucson,D000444,7.28.148.225,M088,Online,AC00015,USD,Success,OK
TX000747,AC00110,73.95,2023-11-03 16:39:45,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,AC00361,USD,COMPLETED,OK
TX000748,AC00257,389.63,2023-02-16 16:20:06,Debit,Mesa,D000645,155.140.33.42,M100,Online,AC00473,USD,Completed,OK
TX000749,AC00145,217.61,,Debit,Chicago,D000172,216.32.4.105,M025,ATM,AC00004,USD,Completed,OK
TX000750,AC00455,199.84,2023-01-16 16:01:34,Debit,Dallas,D000330,48.19.99.211,M082,ATM,AC00074,USD,Success,OK
TX000751,AC00282,56.35,2023/02/09,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,AC00206,USD,Completed,OK
TX000752,AC00045,248.95,2023-06-16 16:19:35,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,AC00880,,Declined,Cuenta destino no existe
TX000753,AC00390,142.58,2023-06-19 16:20:51,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,AC00016,USD,COMPLETED,OK
TX000754,AC00032,1020.73,24-Jul-2023 04:42 PM,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,AC00273,USD,COMPLETED,OK
TX000755,AC00153,84.34,08-Jun-2023 04:27 PM,Debit,,D000493,200.136.146.93,M039,Online,AC00216,USD,COMPLETED,OK
TX000756,AC00460,1607.55,2023-09-07 16:27:03,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,AC00081,USD,Success,OK
TX000757,AC00154,333.78,2023-11-30 17:53:48,Debit,  SAN DIEGO  ,D000444,49.31.186.82,M057,ATM,AC00371,USD,completed,OK
TX000758,AC00190,332.59,,Debit,San Antonio,D000163,166.41.54.117,M060,Online,AC00484,USD,completed,OK
TX000759,AC00156,236.81,2023-10-26 16:59:55,Debit,Oklahoma City,D000274,189.168.172.41,M013,Branch,AC00044,USD,Completed,OK
TX000760,AC00005,417.8,26-Jun-2023 04:21 PM,Credit,Philadelphia,D000630,49.31.186.82,M066,Branch,AC00081,USD,Success,OK
TX000761,AC00126,319.27,2023-08-07 16:54:58,Debit,San Antonio,D000172,211.97.88.141,,ATM,AC00318,USD,completed,OK
TX000762,AC00201,384.1,2023-05-24 18:32:58,Debit,Detroit,D000497,199.103.32.145,M004,Branch,AC00542,USD,FAILED,Cuenta destino no existe
TX000763,AC00165,820.62,03-Mar-2023 05:18 PM,Credit,Fresno,D000622,47.82.77.181,M084,Branch,AC00340,USD,completed,OK
TX000764,AC00420,474.77,2023-12-25 16:28:20,Credit,Indianapolis,D000046,104.155.121.252,M073,Online,AC00311,USD,COMPLETED,OK
TX000765,AC00329,542.72,2023-09-04 18:37:57,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,AC00140,USD,COMPLETED,OK
TX000766,AC00037,79.8,12-22-2023,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,AC00264,USD,COMPLETED,OK
TX000767,AC00293,46.24,03-13-2023,Debit,San Diego,D000590,80.155.14.197,M043,Branch,AC00221,USD,Success,OK
TX000768,AC00481,327.8,2023-11-23 17:44:29,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,AC00348,USD,COMPLETED,OK
TX000769,AC00233,445.79,2023-07-07 17:19:39,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,AC00251,USD,Completed,OK
TX000770,AC00235,55.89,2023-08-17 16:54:30,Debit,Fresno,D000461,175.230.206.232,M026,Online,AC00158,USD,declined,Fondos insuficientes
TX000771,AC00324,158.41,2023/02/09,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,AC00703,USD,FAILED,Cuenta destino no existe
TX000772,AC00029,101.19,2023-11-29 18:38:41,Credit,Denver,D000524,80.155.14.197,M033,Online,AC00030,USD,FAILED,Fondos insuficientes
TX000773,AC00093,827.14,01-17-2023,Debit,El Paso,D000645,215.97.143.157,M018,Branch,AC00655,USD,COMPLETED,OK
TX000774,AC00141,61.97,22-May-2023 06:45 PM,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,AC00394,USD,FAILED,Fondos insuficientes
TX000775,AC00061,27.21,2023-06-14 16:34:54,Debit,San Jose,D000700,28.149.72.129,M050,ATM,AC00132,USD,Completed,OK
TX000776,AC00092,173.74,2023-09-08 17:48:22,Debit,Houston,D000127,161.177.41.214,M074,Online,AC00062,USD,Success,OK
TX000777,AC00354,176.11,2023/08/10,Debit,San Jose,D000566,86.220.59.252,M091,Branch,AC00883,USD,FAILED,Cuenta destino no existe
TX000778,AC00358,88.4,10/11/2023 18:02,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,AC00067,USD,COMPLETED,OK
TX000779,AC00078,567.92,2023-06-20 16:27:07,Debit,Columbus,D000358,213.207.62.176,M042,Online,AC00362,USD,completed,OK
TX000780,AC00013,138.11,12-11-2023,Credit,Phoenix,D000227,20.147.6.179,M001,Online,AC00288,USD,Success,OK
TX000781,AC00030,456.93,2023-09-26 16:18:33,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,AC00414,USD,COMPLETED,OK
TX000782,AC00074,101.42,2023-04-25 17:00:15,Debit,Atlanta,D000195,112.56.160.202,M036,Online,AC00205,USD,Success,OK
TX000783,AC00399,300.61,2023-05-01 17:21:46,Debit,El Paso,D000086,165.35.58.173,M006,Online,AC00022,USD,Declined,Fondos insuficientes
TX000784,AC00323,265.94,06-05-2023,Debit,Boston,D000581,106.244.1.47,M085,Online,AC00236,USD,COMPLETED,OK
TX000785,AC00107,345.54,24-Jan-2023 04:05 PM,Debit,San Diego,D000054,215.97.143.157,M050,Online,AC00443,USD,Success,OK
TX000786,AC00211,411.52,,Debit,,D000494,52.1.78.30,M023,ATM,AC00221,USD,Success,OK
TX000787,AC00297,111.21,2023/08/21,Debit,Portland,D000401,216.151.64.40,M076,Branch,AC00365,USD,Success,OK
TX000788,AC00102,316.37,2023-08-28 17:34:17,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,AC00150,USD,declined,Fondos insuficientes
TX000789,AC00196,260.63,2023-12-20 18:58:27,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,AC00011,USD,Completed,OK
TX000790,AC00342,92.36,2023-03-27 16:48:34,Debit,  DALLAS  ,D000598,3.200.166.167,M092,ATM,AC00088,USD,completed,OK
TX000791,AC00027,262.06,2023/09/11,Debit,,D000408,44.73.3.217,M029,Branch,AC00318,USD,COMPLETED,OK
TX000792,AC00339,64.5,2023/08/17,Debit,Denver,D000076,18.72.115.111,M062,ATM,AC00355,USD,COMPLETED,OK
TX000793,AC00468,253.55,,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,AC00046,USD,Success,OK
TX000794,AC00262,408.28,2023-03-15 16:33:09,Credit,Nashville,D000638,142.148.226.178,M028,Branch,AC00055,USD,completed,OK
TX000795,AC00425,175.94,2023-06-05 16:16:13,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,AC00302,USD,Success,OK
TX000796,AC00161,199.47,2023-08-14 16:26:38,Debit,Detroit,D000585,82.88.241.226,M041,Online,AC00041,USD,FAILED,Fondos insuficientes
TX000797,AC00417,51.07,2023/01/23,Debit,Dallas,D000114,162.198.218.92,M017,Branch,AC00159,USD,COMPLETED,OK
TX000798,AC00208,435.86,2023-12-29 17:17:48,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,AC00114,USD,COMPLETED,OK
TX000799,AC00304,74.73,01-30-2023,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,AC00087,USD,Declined,Fondos insuficientes
TX000800,AC00166,182.79,10-25-2023,Credit,Louisville,D000499,35.73.67.98,M013,Online,AC00326,USD,Success,OK
TX000801,AC00279,628.36,20-Jan-2023 04:09 PM,Debit,Austin,D000415,196.121.240.10,M005,Online,AC00262,USD,completed,OK
TX000802,AC00114,268.39,02-21-2023,Debit,San Antonio,D000224,81.102.230.41,M021,Online,AC00399,USD,completed,OK
TX000803,AC00411,362.27,11/05/2023 16:36,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,AC00373,USD,Completed,OK
TX000804,AC00380,560.15,2023-08-14 18:01:36,Credit,Memphis,D000493,93.169.212.219,M059,Online,AC00331,USD,Completed,OK
TX000805,AC00272,351.99,2023-06-12 16:58:04,Debit,Chicago,D000513,15.176.70.194,M001,ATM,AC00121,USD,Completed,OK
TX000806,AC00202,,2023-03-13 17:01:57,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,AC00132,,COMPLETED,OK
TX000807,AC00053,24.77,11-01-2023,Credit,Nashville,D000449,223.32.70.156,M002,Online,AC00310,USD,Success,OK
TX000808,AC00316,668.67,2023-11-07 17:38:05,Debit,Detroit,D000682,184.59.28.72,M019,Online,AC00390,USD,completed,OK
TX000809,AC00422,80.24,2023-05-19 17:28:42,Credit,New York,D000604,190.92.63.219,M016,Branch,AC00091,USD,Success,OK
TX000810,AC00083,8.65,11-20-2023,Debit,Mesa,D000105,217.233.219.196,M060,ATM,AC00323,USD,completed,OK
TX000811,AC00125,178.91,2023-03-15 16:37:04,Debit,Omaha,D000041,35.67.21.23,M035,ATM,AC00388,USD,Success,OK
TX000812,AC00227,115.22,2023-12-08 17:05:33,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,AC00298,USD,COMPLETED,OK
TX000813,AC00292,161.63,2023-12-25 16:32:44,Debit,San Jose,D000626,34.86.220.205,M077,Online,AC00475,USD,Completed,OK
TX000814,AC00319,542.75,07/12/2023 18:28,Credit,Nashville,D000641,82.115.199.37,M045,Branch,AC00331,,completed,OK
TX000815,AC00431,317.47,2023-05-01 17:31:34,Credit,Sacramento,D000060,119.163.214.161,M083,Online,AC00320,USD,Completed,OK
TX000816,AC00365,280.99,2023/02/20,Debit,Houston,D000374,11.167.243.171,M096,Branch,AC00499,USD,COMPLETED,OK
TX000817,AC00050,24.19,08-Feb-2023 05:33 PM,Debit,,D000099,186.135.2.148,M061,ATM,AC00079,USD,Success,OK
TX000818,AC00129,586.85,2023/08/15,Debit,Mesa,D000515,187.199.178.27,M014,ATM,AC00242,USD,COMPLETED,OK
TX000819,AC00366,372.41,2023-06-19 18:12:16,Debit,San Diego,D000362,214.125.131.88,M088,ATM,AC00156,USD,COMPLETED,OK
